unique_key,created_date,closed_date,agency,complaint_type,descriptor,incident_zip,incident_address,borough,latitude,longitude,pii_caller_name,pii_phone,status,resolution_days
311-74053910,2024-06-20 15:58:58,2024-07-09 15:58:58,DSNY,Illegal Parking,Descriptor_15,10455,375 Lexington Ave,Bronx,40.530595,-74.028545,Resident_4535,917-226-5834,In Progress,19
311-30983988,2023-12-25 05:30:51,2024-01-04 05:30:51,DOT,Rodent,Descriptor_20,10393,805 Main St,Manhattan,40.810454,-73.752012,Resident_4536,917-302-1984,In Progress,10
311-13321989,2023-04-09 21:35:27,2023-04-12 21:35:27,DOT,HEAT/HOT WATER,Descriptor_14,10378,375 5th Ave,Staten Island,40.53853,-73.86796,Resident_4537,917-789-9860,Pending,3
311-68334861,2024-05-20 00:52:55,2024-06-07 00:52:55,DEP,Street Light Condition,Descriptor_8,10361,29 Park Ave,Bronx,40.651551,-73.916294,Resident_4538,917-922-1670,In Progress,18
311-53033910,2023-07-03 13:02:40,2023-07-04 13:02:40,DSNY,HEAT/HOT WATER,Descriptor_2,10428,957 Broadway,Brooklyn,40.822409,-74.121443,Resident_4539,917-930-5262,Open,1
311-78605485,2023-04-01 13:18:59,2023-04-07 13:18:59,NYPD,Graffiti,Descriptor_12,10134,456 Park Ave,Bronx,40.560027,-73.706821,Resident_4540,917-768-4010,In Progress,6
311-44271769,2024-01-30 18:31:59,2024-01-31 18:31:59,HPD,Derelict Vehicle,Descriptor_18,10138,853 Park Ave,Queens,40.831426,-74.148622,Resident_4541,917-349-4203,Open,1
311-97764651,2023-12-25 05:56:31,2024-01-17 05:56:31,DSNY,Illegal Parking,Descriptor_5,10117,336 Broadway,Queens,40.744495,-73.725006,Resident_4542,917-846-4368,Open,23
311-25612828,2023-04-06 09:05:03,2023-04-13 09:05:03,NYPD,Broken Muni Meter,Descriptor_20,10350,382 Lexington Ave,Queens,40.7939,-73.782104,Resident_4543,917-763-6363,Pending,7
311-29543486,2024-05-15 04:30:28,2024-05-21 04:30:28,DOB,Illegal Parking,Descriptor_5,10255,434 Lexington Ave,Bronx,40.564533,-73.917656,Resident_4544,917-862-7629,Pending,6
311-76002964,2023-11-04 09:22:29,2023-11-15 09:22:29,DOB,Graffiti,Descriptor_16,10489,632 5th Ave,Queens,40.649786,-74.099095,Resident_4545,917-498-8956,Pending,11
311-45628853,2023-08-13 10:50:34,2023-08-14 10:50:34,HPD,HEAT/HOT WATER,Descriptor_3,10241,439 Lexington Ave,Brooklyn,40.578364,-74.050314,Resident_4546,917-953-4483,In Progress,1
311-25961027,2023-12-02 11:10:39,2023-12-20 11:10:39,NYPD,Noise - Residential,Descriptor_7,10368,76 Lexington Ave,Queens,40.685297,-74.221481,Resident_4547,917-770-6689,Pending,18
311-58780063,2024-02-02 22:58:11,2024-02-07 22:58:11,DOB,Graffiti,Descriptor_11,10220,826 Broadway,Staten Island,40.59158,-73.948397,Resident_4548,917-738-4782,In Progress,5
311-93453498,2023-01-27 19:44:25,2023-01-28 19:44:25,DOB,Graffiti,Descriptor_13,10380,120 Park Ave,Brooklyn,40.859468,-73.80436,Resident_4549,917-863-1136,Pending,1
311-25282231,2023-04-20 00:59:24,2023-04-23 00:59:24,DEP,Street Light Condition,Descriptor_2,10288,7 5th Ave,Brooklyn,40.579903,-73.860214,Resident_4550,917-477-6285,Open,3
311-83469307,2024-10-04 20:11:48,2024-10-20 20:11:48,HPD,Graffiti,Descriptor_16,10487,164 Main St,Queens,40.594386,-73.932619,Resident_4551,917-781-1312,Open,16
311-46768507,2024-07-23 14:10:28,2024-08-21 14:10:28,NYPD,Graffiti,Descriptor_17,10212,760 5th Ave,Bronx,40.503921,-73.800283,Resident_4552,917-350-5118,In Progress,29
311-98252762,2024-09-07 02:53:12,2024-09-22 02:53:12,DEP,Street Condition,Descriptor_1,10112,565 Park Ave,Bronx,40.514892,-73.83393,Resident_4553,917-818-9399,Open,15
311-97083024,2023-06-06 22:51:03,2023-06-08 22:51:03,DOT,HEAT/HOT WATER,Descriptor_19,10216,256 5th Ave,Bronx,40.839425,-73.770446,Resident_4554,917-869-7580,Pending,2
311-31722316,2023-03-06 16:56:18,2023-03-10 16:56:18,DEP,Illegal Parking,Descriptor_3,10328,367 Park Ave,Manhattan,40.782134,-74.108473,Resident_4555,917-225-3111,Open,4
311-85963781,2024-02-23 00:29:10,2024-02-23 00:29:10,DEP,Noise - Residential,Descriptor_18,10157,540 Main St,Queens,40.636762,-73.766445,Resident_4556,917-978-1542,Open,0
311-60759930,2023-04-02 07:17:21,2023-04-05 07:17:21,DPR,HEAT/HOT WATER,Descriptor_4,10241,407 Park Ave,Queens,40.807415,-73.720443,Resident_4557,917-210-1534,Closed,3
311-60347645,2024-11-24 10:53:30,2024-12-15 10:53:30,NYPD,Street Light Condition,Descriptor_18,10263,818 5th Ave,Staten Island,40.638074,-73.969615,Resident_4558,917-674-7501,Closed,21
311-93126071,2024-07-25 00:53:13,2024-08-01 00:53:13,NYPD,Derelict Vehicle,Descriptor_8,10394,57 Park Ave,Manhattan,40.50761,-74.026435,Resident_4559,917-822-3491,Closed,7
311-75931033,2023-02-18 19:59:02,2023-02-19 19:59:02,HPD,Illegal Parking,Descriptor_8,10246,664 Broadway,Brooklyn,40.505992,-73.786733,Resident_4560,917-841-7101,Open,1
311-18839864,2024-04-10 18:52:20,2024-05-06 18:52:20,DOB,Illegal Parking,Descriptor_13,10317,854 Broadway,Brooklyn,40.54847,-73.755556,Resident_4561,917-832-5846,Open,26
311-75854805,2023-11-21 20:19:09,2023-11-30 20:19:09,DOT,Broken Muni Meter,Descriptor_12,10352,978 5th Ave,Queens,40.737103,-73.910379,Resident_4562,917-953-1903,Open,9
311-98963260,2024-01-19 16:17:17,2024-01-30 16:17:17,DSNY,Illegal Parking,Descriptor_6,10295,339 Main St,Brooklyn,40.505606,-74.1394,Resident_4563,917-168-4950,In Progress,11
311-84006200,2024-08-11 10:31:25,2024-09-04 10:31:25,NYPD,Street Light Condition,Descriptor_12,10424,426 Lexington Ave,Staten Island,40.732066,-74.097739,Resident_4564,917-222-6118,Closed,24
311-75200882,2024-04-06 08:21:20,2024-04-17 08:21:20,DEP,Derelict Vehicle,Descriptor_1,10371,638 Lexington Ave,Bronx,40.783194,-73.986524,Resident_4565,917-980-8184,Open,11
311-73773600,2024-12-29 16:59:55,2025-01-10 16:59:55,DOB,Noise - Residential,Descriptor_13,10324,593 5th Ave,Manhattan,40.80846,-73.876625,Resident_4566,917-399-5037,In Progress,12
311-55130606,2023-08-12 13:11:07,2023-09-05 13:11:07,HPD,Derelict Vehicle,Descriptor_5,10443,82 Lexington Ave,Bronx,40.813919,-73.821796,Resident_4567,917-167-5747,Closed,24
311-18441598,2024-09-19 20:49:02,2024-10-10 20:49:02,DPR,Noise - Residential,Descriptor_10,10408,495 Park Ave,Manhattan,40.723367,-74.12814,Resident_4568,917-217-1213,In Progress,21
311-75304936,2023-02-01 19:43:31,2023-02-02 19:43:31,DPR,HEAT/HOT WATER,Descriptor_19,10166,629 Main St,Brooklyn,40.825484,-73.934515,Resident_4569,917-224-2409,Closed,1
311-70995241,2024-08-10 04:01:26,2024-08-14 04:01:26,NYPD,Rodent,Descriptor_19,10390,108 Lexington Ave,Manhattan,40.568757,-74.103082,Resident_4570,917-528-8503,In Progress,4
311-38312663,2024-11-12 13:08:54,2024-11-22 13:08:54,NYPD,Blocked Driveway,Descriptor_5,10495,142 Park Ave,Staten Island,40.579261,-73.839118,Resident_4571,917-712-6593,Closed,10
311-50171797,2023-06-25 09:00:04,2023-07-20 09:00:04,NYPD,Street Condition,Descriptor_3,10291,896 Main St,Brooklyn,40.537348,-74.03715,Resident_4572,917-130-4115,Pending,25
311-41932652,2023-01-30 04:50:06,2023-02-26 04:50:06,DEP,Blocked Driveway,Descriptor_10,10248,842 Lexington Ave,Queens,40.506445,-73.900094,Resident_4573,917-209-6502,Closed,27
311-61169993,2024-04-16 00:21:21,2024-04-27 00:21:21,HPD,Rodent,Descriptor_12,10290,474 Lexington Ave,Manhattan,40.656809,-73.988965,Resident_4574,917-795-5380,Pending,11
311-84879128,2023-12-20 12:02:58,2024-01-10 12:02:58,DOB,Street Condition,Descriptor_8,10273,555 Lexington Ave,Bronx,40.837193,-73.758319,Resident_4575,917-886-8351,In Progress,21
311-65086150,2024-05-19 16:38:06,2024-06-13 16:38:06,NYPD,Derelict Vehicle,Descriptor_16,10211,982 Park Ave,Bronx,40.722889,-74.067718,Resident_4576,917-865-6639,Open,25
311-41957413,2024-04-06 00:33:24,2024-04-06 00:33:24,DOB,Illegal Parking,Descriptor_14,10411,607 Broadway,Manhattan,40.651642,-74.139331,Resident_4577,917-910-8304,In Progress,0
311-73870787,2024-06-30 04:16:17,2024-07-16 04:16:17,DSNY,Broken Muni Meter,Descriptor_10,10341,734 5th Ave,Brooklyn,40.784418,-73.773104,Resident_4578,917-401-5379,Open,16
311-59636572,2024-07-06 09:56:49,2024-07-31 09:56:49,DOB,Graffiti,Descriptor_5,10247,536 Park Ave,Manhattan,40.632878,-74.113234,Resident_4579,917-352-3025,Open,25
311-93656685,2023-04-23 19:12:22,2023-05-21 19:12:22,DSNY,Graffiti,Descriptor_1,10346,244 Park Ave,Manhattan,40.541644,-74.009137,Resident_4580,917-788-1678,Open,28
311-49075616,2023-11-18 20:08:58,2023-12-16 20:08:58,DOB,Graffiti,Descriptor_4,10209,654 Lexington Ave,Bronx,40.635547,-74.105451,Resident_4581,917-700-3328,Pending,28
311-99709034,2023-09-23 21:33:42,2023-09-27 21:33:42,DEP,Rodent,Descriptor_1,10362,540 5th Ave,Brooklyn,40.869058,-74.217371,Resident_4582,917-871-5339,Open,4
311-21241695,2023-01-30 18:30:32,2023-02-13 18:30:32,NYPD,Rodent,Descriptor_12,10255,996 5th Ave,Bronx,40.732335,-74.07943,Resident_4583,917-651-6093,Pending,14
311-34399016,2023-04-27 05:43:58,2023-05-13 05:43:58,HPD,Street Condition,Descriptor_4,10122,983 Broadway,Bronx,40.645628,-73.71139,Resident_4584,917-410-4251,In Progress,16
311-67431696,2024-06-17 03:12:17,2024-07-02 03:12:17,DOB,Street Condition,Descriptor_9,10311,126 Park Ave,Bronx,40.702907,-74.05988,Resident_4585,917-675-1496,Closed,15
311-86856115,2023-04-24 15:31:23,2023-04-30 15:31:23,DSNY,Broken Muni Meter,Descriptor_4,10291,606 Broadway,Bronx,40.560324,-73.873237,Resident_4586,917-227-7508,Open,6
311-77206775,2023-12-14 04:19:58,2023-12-18 04:19:58,NYPD,Rodent,Descriptor_5,10113,88 Park Ave,Queens,40.624119,-74.182345,Resident_4587,917-273-2365,Closed,4
311-56535267,2024-08-01 05:51:06,2024-08-30 05:51:06,DEP,Illegal Parking,Descriptor_18,10490,60 5th Ave,Brooklyn,40.909115,-74.079668,Resident_4588,917-916-5199,Pending,29
311-13624249,2024-09-08 22:35:24,2024-09-09 22:35:24,DOT,Derelict Vehicle,Descriptor_10,10356,607 Lexington Ave,Staten Island,40.882002,-73.952053,Resident_4589,917-403-2741,Closed,1
311-24201965,2024-10-29 19:23:00,2024-11-11 19:23:00,DOT,Noise - Residential,Descriptor_5,10237,205 Broadway,Brooklyn,40.769993,-74.121551,Resident_4590,917-859-2489,Open,13
311-42036423,2023-09-26 04:38:02,2023-09-29 04:38:02,DEP,Derelict Vehicle,Descriptor_6,10470,740 Main St,Bronx,40.764304,-73.898988,Resident_4591,917-633-4837,In Progress,3
311-51636061,2023-03-20 15:36:26,2023-03-23 15:36:26,DOT,Broken Muni Meter,Descriptor_20,10408,617 Main St,Bronx,40.905643,-73.920384,Resident_4592,917-894-4823,Pending,3
311-62203201,2024-08-23 19:25:04,2024-08-31 19:25:04,DPR,Street Condition,Descriptor_16,10320,700 Broadway,Bronx,40.572096,-73.860592,Resident_4593,917-659-9185,Open,8
311-73970043,2023-08-05 16:35:48,2023-08-28 16:35:48,DPR,Street Condition,Descriptor_12,10294,108 Park Ave,Brooklyn,40.67063,-74.094906,Resident_4594,917-658-1340,Pending,23
311-17284001,2024-07-25 19:58:10,2024-08-13 19:58:10,DEP,Illegal Parking,Descriptor_19,10322,52 5th Ave,Staten Island,40.590083,-74.103796,Resident_4595,917-441-6353,In Progress,19
311-43597766,2023-07-27 08:06:10,2023-07-29 08:06:10,DSNY,Broken Muni Meter,Descriptor_3,10225,929 Lexington Ave,Staten Island,40.730618,-74.194836,Resident_4596,917-159-4706,Pending,2
311-42069598,2024-09-24 19:18:13,2024-10-04 19:18:13,DOT,Street Condition,Descriptor_14,10373,789 5th Ave,Queens,40.502531,-74.136058,Resident_4597,917-839-6433,In Progress,10
311-15435067,2024-11-13 09:18:34,2024-11-18 09:18:34,DOT,Street Light Condition,Descriptor_18,10109,223 Broadway,Bronx,40.717601,-74.012013,Resident_4598,917-403-3091,Pending,5
311-25742193,2023-03-01 18:39:25,2023-03-12 18:39:25,DPR,Street Light Condition,Descriptor_13,10222,329 Main St,Manhattan,40.698602,-74.18151,Resident_4599,917-584-5645,In Progress,11
311-78648510,2023-07-21 21:15:33,2023-08-14 21:15:33,DOT,Graffiti,Descriptor_14,10173,713 Main St,Manhattan,40.745363,-73.876146,Resident_4600,917-321-7799,In Progress,24
311-88320496,2024-05-11 03:22:27,2024-06-03 03:22:27,NYPD,Illegal Parking,Descriptor_1,10264,305 Lexington Ave,Staten Island,40.753012,-74.084794,Resident_4601,917-347-8134,Pending,23
311-70220452,2023-12-15 02:24:09,2023-12-17 02:24:09,DOB,Illegal Parking,Descriptor_9,10451,666 Lexington Ave,Brooklyn,40.595876,-74.000306,Resident_4602,917-879-9406,Closed,2
311-26534184,2024-09-27 05:16:35,2024-10-26 05:16:35,DOB,Graffiti,Descriptor_4,10341,115 Broadway,Staten Island,40.746887,-74.083491,Resident_4603,917-777-3351,Open,29
311-37160728,2024-04-07 09:05:27,2024-04-30 09:05:27,DPR,Street Condition,Descriptor_2,10190,143 Park Ave,Manhattan,40.868817,-74.06334,Resident_4604,917-168-2766,Closed,23
311-59665261,2023-12-13 15:47:08,2024-01-12 15:47:08,DOB,HEAT/HOT WATER,Descriptor_3,10150,804 Lexington Ave,Manhattan,40.650953,-74.115507,Resident_4605,917-218-3871,Closed,30
311-74780781,2024-11-14 03:12:07,2024-12-11 03:12:07,DOT,Rodent,Descriptor_9,10131,87 5th Ave,Brooklyn,40.740454,-74.216957,Resident_4606,917-382-9735,Pending,27
311-36111565,2024-05-14 02:27:23,2024-06-09 02:27:23,HPD,Noise - Residential,Descriptor_17,10143,379 Lexington Ave,Brooklyn,40.597107,-73.788732,Resident_4607,917-945-6971,In Progress,26
311-94167498,2024-06-10 12:16:36,2024-06-23 12:16:36,DOT,HEAT/HOT WATER,Descriptor_17,10112,927 5th Ave,Brooklyn,40.529913,-73.707175,Resident_4608,917-845-3786,Open,13
311-63410489,2024-01-07 14:54:30,2024-01-17 14:54:30,DSNY,Broken Muni Meter,Descriptor_15,10357,692 5th Ave,Staten Island,40.824066,-74.164376,Resident_4609,917-544-3389,Pending,10
311-35625895,2024-10-29 18:54:34,2024-11-15 18:54:34,HPD,Rodent,Descriptor_2,10275,729 Park Ave,Bronx,40.761245,-74.051425,Resident_4610,917-204-1180,In Progress,17
311-24175744,2023-03-14 14:24:05,2023-03-26 14:24:05,DSNY,HEAT/HOT WATER,Descriptor_17,10317,222 Main St,Queens,40.817697,-74.020675,Resident_4611,917-289-8436,Open,12
311-35159961,2023-03-16 04:01:00,2023-03-28 04:01:00,NYPD,HEAT/HOT WATER,Descriptor_5,10135,647 Park Ave,Bronx,40.761688,-74.187263,Resident_4612,917-396-1658,Closed,12
311-86633327,2024-01-07 15:34:28,2024-02-02 15:34:28,NYPD,Graffiti,Descriptor_2,10128,874 Lexington Ave,Bronx,40.806673,-74.233411,Resident_4613,917-524-2119,Open,26
311-30058534,2024-09-03 23:43:45,2024-09-24 23:43:45,DOT,Derelict Vehicle,Descriptor_18,10200,759 Lexington Ave,Manhattan,40.74364,-74.037613,Resident_4614,917-990-4690,In Progress,21
311-95789933,2024-07-28 23:30:05,2024-08-06 23:30:05,HPD,HEAT/HOT WATER,Descriptor_2,10434,165 5th Ave,Staten Island,40.667079,-74.205937,Resident_4615,917-434-8143,Pending,9
311-86996736,2024-08-11 07:53:57,2024-08-24 07:53:57,NYPD,Rodent,Descriptor_6,10349,847 Park Ave,Bronx,40.882536,-73.948461,Resident_4616,917-896-1766,Closed,13
311-39101824,2024-07-29 19:30:37,2024-08-14 19:30:37,NYPD,Noise - Residential,Descriptor_2,10258,578 Lexington Ave,Bronx,40.860654,-73.979582,Resident_4617,917-486-2640,Open,16
311-49137990,2023-04-28 13:16:41,2023-05-05 13:16:41,DOT,Street Condition,Descriptor_2,10452,612 Lexington Ave,Brooklyn,40.685477,-73.945622,Resident_4618,917-762-8457,Pending,7
311-80995944,2023-04-24 17:23:12,2023-05-23 17:23:12,NYPD,Noise - Residential,Descriptor_13,10194,288 Main St,Brooklyn,40.821269,-74.003393,Resident_4619,917-167-6739,Closed,29
311-73743738,2023-12-14 07:30:56,2023-12-29 07:30:56,DEP,Street Condition,Descriptor_10,10262,470 5th Ave,Manhattan,40.714975,-74.23726,Resident_4620,917-159-2166,Closed,15
311-17517026,2023-02-06 06:12:01,2023-03-02 06:12:01,DEP,Street Condition,Descriptor_12,10497,696 Park Ave,Brooklyn,40.851869,-73.973245,Resident_4621,917-141-4817,Closed,24
311-44640924,2023-01-31 09:45:53,2023-02-09 09:45:53,DOT,Noise - Residential,Descriptor_5,10233,472 Main St,Manhattan,40.53569,-73.709505,Resident_4622,917-102-6085,In Progress,9
311-36541825,2024-01-20 16:47:08,2024-02-16 16:47:08,DEP,Blocked Driveway,Descriptor_16,10301,416 Broadway,Staten Island,40.850777,-73.700307,Resident_4623,917-902-4425,In Progress,27
311-81641819,2023-09-13 04:53:55,2023-09-21 04:53:55,DEP,Broken Muni Meter,Descriptor_16,10226,945 Main St,Manhattan,40.794805,-74.153091,Resident_4624,917-987-2719,In Progress,8
311-37563811,2023-09-16 12:58:15,2023-09-20 12:58:15,DPR,HEAT/HOT WATER,Descriptor_3,10383,869 Main St,Bronx,40.666999,-74.140038,Resident_4625,917-106-9162,Pending,4
311-21738989,2024-04-07 02:24:20,2024-04-12 02:24:20,DPR,Street Light Condition,Descriptor_6,10447,596 5th Ave,Staten Island,40.654717,-73.936682,Resident_4626,917-288-9223,Open,5
311-90297370,2023-01-30 22:47:59,2023-02-05 22:47:59,DPR,Rodent,Descriptor_20,10444,190 Main St,Brooklyn,40.825801,-74.180942,Resident_4627,917-162-4731,In Progress,6
311-49335326,2023-01-14 21:54:39,2023-02-01 21:54:39,DOB,Rodent,Descriptor_12,10443,689 Lexington Ave,Bronx,40.612652,-73.711687,Resident_4628,917-492-4130,Closed,18
311-58554250,2024-08-05 02:36:26,2024-08-07 02:36:26,NYPD,HEAT/HOT WATER,Descriptor_7,10420,239 5th Ave,Staten Island,40.708167,-73.771481,Resident_4629,917-304-3505,In Progress,2
311-30476507,2023-04-01 07:02:19,2023-04-17 07:02:19,DPR,Street Light Condition,Descriptor_14,10254,684 Main St,Brooklyn,40.841662,-74.222008,Resident_4630,917-187-1539,Pending,16
311-25180069,2023-06-26 02:35:32,2023-07-22 02:35:32,DSNY,Street Condition,Descriptor_8,10226,305 Lexington Ave,Manhattan,40.892118,-73.991177,Resident_4631,917-738-9416,Open,26
311-18224535,2023-09-25 14:59:29,2023-10-19 14:59:29,NYPD,Derelict Vehicle,Descriptor_6,10469,305 Park Ave,Bronx,40.900679,-73.751776,Resident_4632,917-644-7236,Closed,24
311-37233881,2024-06-28 00:01:00,2024-07-28 00:01:00,HPD,Blocked Driveway,Descriptor_5,10186,638 Park Ave,Manhattan,40.816951,-74.208543,Resident_4633,917-258-8905,Pending,30
311-66510020,2023-01-03 08:05:54,2023-01-16 08:05:54,DEP,HEAT/HOT WATER,Descriptor_17,10373,853 Lexington Ave,Queens,40.685836,-73.976799,Resident_4634,917-440-2211,Open,13
311-64432170,2024-03-23 00:37:11,2024-04-09 00:37:11,DSNY,Street Light Condition,Descriptor_20,10462,314 5th Ave,Brooklyn,40.698497,-73.70929,Resident_4635,917-843-1610,Closed,17
311-70119075,2023-03-25 03:32:42,2023-04-01 03:32:42,DOB,Noise - Residential,Descriptor_19,10223,46 Park Ave,Queens,40.860403,-74.190739,Resident_4636,917-907-9317,Closed,7
311-46342597,2024-04-05 17:24:05,2024-04-12 17:24:05,NYPD,Graffiti,Descriptor_15,10414,320 Lexington Ave,Queens,40.659639,-73.852607,Resident_4637,917-773-2775,In Progress,7
311-77599986,2023-05-14 11:48:58,2023-06-02 11:48:58,DOT,Noise - Residential,Descriptor_18,10266,542 5th Ave,Staten Island,40.787008,-73.874578,Resident_4638,917-756-5989,Pending,19
311-46978254,2023-11-13 09:07:55,2023-11-25 09:07:55,DSNY,Broken Muni Meter,Descriptor_13,10153,345 Main St,Staten Island,40.690619,-73.922786,Resident_4639,917-408-2552,In Progress,12
311-68217197,2023-04-26 01:39:14,2023-05-11 01:39:14,DOB,Noise - Residential,Descriptor_18,10348,230 Lexington Ave,Brooklyn,40.680306,-74.208139,Resident_4640,917-243-2750,Open,15
311-59022990,2024-08-24 20:23:31,2024-09-09 20:23:31,NYPD,Broken Muni Meter,Descriptor_17,10104,277 Main St,Staten Island,40.561967,-73.864059,Resident_4641,917-553-8756,Open,16
311-57827670,2023-04-27 07:23:45,2023-05-17 07:23:45,DPR,Noise - Residential,Descriptor_2,10394,151 5th Ave,Brooklyn,40.570424,-74.205696,Resident_4642,917-311-8338,Pending,20
311-94033196,2023-03-26 17:32:01,2023-03-26 17:32:01,DSNY,Rodent,Descriptor_5,10364,485 Park Ave,Bronx,40.858843,-74.066686,Resident_4643,917-922-8574,Open,0
311-63891903,2024-05-07 06:18:40,2024-05-30 06:18:40,DPR,Rodent,Descriptor_3,10229,382 Broadway,Brooklyn,40.636625,-74.24101,Resident_4644,917-783-4509,Closed,23
311-78044823,2023-06-06 06:55:38,2023-06-11 06:55:38,DPR,Blocked Driveway,Descriptor_6,10142,527 Park Ave,Staten Island,40.656491,-73.960043,Resident_4645,917-726-5747,Closed,5
311-99290961,2024-06-01 02:51:09,2024-06-26 02:51:09,DOB,HEAT/HOT WATER,Descriptor_10,10199,245 Main St,Staten Island,40.876713,-73.927811,Resident_4646,917-563-2580,In Progress,25
311-84822990,2024-12-22 21:19:09,2025-01-17 21:19:09,HPD,Street Condition,Descriptor_17,10312,925 Park Ave,Queens,40.785769,-74.223962,Resident_4647,917-998-8649,In Progress,26
311-54107623,2024-03-05 02:32:34,2024-03-22 02:32:34,HPD,Street Condition,Descriptor_6,10126,555 Park Ave,Staten Island,40.622305,-74.127993,Resident_4648,917-686-9463,Open,17
311-54069768,2023-04-02 05:55:49,2023-04-21 05:55:49,HPD,Blocked Driveway,Descriptor_4,10201,715 Main St,Brooklyn,40.563535,-74.073006,Resident_4649,917-901-3349,Closed,19
311-87337765,2024-09-27 05:10:53,2024-10-18 05:10:53,DOB,Derelict Vehicle,Descriptor_9,10487,615 Lexington Ave,Queens,40.890255,-74.015867,Resident_4650,917-543-8492,Closed,21
311-15352836,2024-06-03 03:18:27,2024-06-16 03:18:27,DEP,Rodent,Descriptor_16,10167,934 Main St,Manhattan,40.61365,-73.771524,Resident_4651,917-487-3879,Pending,13
311-51110987,2024-04-28 23:20:12,2024-05-23 23:20:12,HPD,HEAT/HOT WATER,Descriptor_13,10267,405 Lexington Ave,Manhattan,40.594355,-73.891797,Resident_4652,917-140-8621,Closed,25
311-19763453,2023-10-18 08:14:32,2023-11-05 08:14:32,NYPD,Noise - Residential,Descriptor_18,10294,319 Park Ave,Brooklyn,40.737051,-73.905526,Resident_4653,917-296-6234,Pending,18
311-10453448,2024-02-22 10:26:39,2024-03-03 10:26:39,DOB,Street Condition,Descriptor_3,10265,511 5th Ave,Manhattan,40.55813,-73.95777,Resident_4654,917-870-9494,Pending,10
311-51087396,2024-02-21 13:06:42,2024-02-23 13:06:42,DSNY,Blocked Driveway,Descriptor_16,10158,311 Broadway,Bronx,40.908973,-73.832219,Resident_4655,917-678-8430,Open,2
311-91482973,2024-08-31 18:55:34,2024-09-26 18:55:34,DOT,Broken Muni Meter,Descriptor_18,10375,100 Main St,Manhattan,40.816069,-73.852275,Resident_4656,917-440-8155,In Progress,26
311-35430945,2023-10-14 02:12:27,2023-10-20 02:12:27,DEP,Broken Muni Meter,Descriptor_14,10416,490 5th Ave,Staten Island,40.851009,-73.823208,Resident_4657,917-273-2793,Open,6
311-55882040,2023-06-21 05:53:37,2023-07-05 05:53:37,DOT,Illegal Parking,Descriptor_14,10235,746 Main St,Manhattan,40.560487,-74.018252,Resident_4658,917-895-9600,Open,14
311-70658600,2023-03-12 02:03:12,2023-04-10 02:03:12,DOB,Broken Muni Meter,Descriptor_2,10463,632 Main St,Brooklyn,40.811293,-73.791175,Resident_4659,917-729-2027,Pending,29
311-54282465,2023-08-05 00:55:07,2023-08-10 00:55:07,HPD,Graffiti,Descriptor_9,10290,923 Lexington Ave,Manhattan,40.540176,-73.938184,Resident_4660,917-102-1526,Closed,5
311-69071400,2024-06-11 06:40:24,2024-06-15 06:40:24,DSNY,Broken Muni Meter,Descriptor_19,10438,665 5th Ave,Bronx,40.834025,-73.745499,Resident_4661,917-332-4884,Pending,4
311-82165917,2023-08-26 07:51:44,2023-09-05 07:51:44,NYPD,Broken Muni Meter,Descriptor_11,10274,654 Park Ave,Brooklyn,40.502868,-74.031612,Resident_4662,917-712-1922,Closed,10
311-35026053,2023-04-30 22:37:52,2023-05-08 22:37:52,HPD,Blocked Driveway,Descriptor_7,10111,46 Park Ave,Queens,40.691309,-73.842137,Resident_4663,917-961-2436,Open,8
311-66462367,2024-11-24 06:10:41,2024-12-01 06:10:41,DOB,Blocked Driveway,Descriptor_10,10395,741 Main St,Brooklyn,40.575099,-73.787001,Resident_4664,917-829-5215,Pending,7
311-32842037,2023-09-17 08:23:42,2023-09-26 08:23:42,DPR,Derelict Vehicle,Descriptor_3,10132,70 Broadway,Manhattan,40.7888,-73.753146,Resident_4665,917-970-8210,In Progress,9
311-48231922,2024-07-14 08:32:34,2024-07-31 08:32:34,DEP,Blocked Driveway,Descriptor_12,10101,625 Main St,Brooklyn,40.639368,-74.211472,Resident_4666,917-421-5824,Pending,17
311-28049950,2024-01-27 00:42:05,2024-01-31 00:42:05,DSNY,Derelict Vehicle,Descriptor_7,10195,555 Lexington Ave,Manhattan,40.770892,-73.77709,Resident_4667,917-638-5761,Open,4
311-11560350,2024-01-07 00:14:26,2024-02-02 00:14:26,DSNY,Blocked Driveway,Descriptor_2,10191,151 Park Ave,Queens,40.630238,-73.729532,Resident_4668,917-445-4269,Pending,26
311-88782103,2024-03-16 17:42:10,2024-04-07 17:42:10,DEP,Rodent,Descriptor_6,10248,995 Main St,Staten Island,40.786919,-73.967205,Resident_4669,917-838-6657,In Progress,22
311-78940142,2024-07-08 16:05:21,2024-07-08 16:05:21,DOT,Blocked Driveway,Descriptor_2,10161,805 Main St,Queens,40.89943,-73.83062,Resident_4670,917-604-7598,Pending,0
311-71614609,2023-12-29 14:11:35,2024-01-15 14:11:35,DOT,Noise - Residential,Descriptor_5,10361,371 5th Ave,Bronx,40.87239,-73.951628,Resident_4671,917-270-1720,Open,17
311-30596407,2024-09-09 07:57:51,2024-09-29 07:57:51,DSNY,Derelict Vehicle,Descriptor_2,10250,639 5th Ave,Brooklyn,40.809894,-73.772336,Resident_4672,917-421-2541,Open,20
311-29390304,2024-01-17 13:04:57,2024-02-03 13:04:57,DOT,Street Condition,Descriptor_6,10441,741 Park Ave,Manhattan,40.727337,-73.804951,Resident_4673,917-591-7358,In Progress,17
