session_id,hotspot_id,ssid,location_name,latitude,longitude,session_start,session_end,duration_min,data_mb,device_mac,pii_user_id,pii_email,ip_address,zip_code
CHI-SESS-003687,CHI-HS-0207,CHI-FREE-WIFI,Millennium Park,41.689085,-87.733564,2023-12-14 12:14:17,2023-12-14 14:11:17,117,1627.89,f1:a6:86:71:b4:05,USR-49158,user3687@email.com,10.200.132.202,60683
CHI-SESS-003688,CHI-HS-0112,CHI-LINK,Millennium Park,41.851988,-87.816,2024-08-31 08:38:09,2024-08-31 11:22:09,164,525.22,a4:f2:46:86:19:e4,USR-37876,user3688@email.com,10.87.17.92,60653
CHI-SESS-003689,CHI-HS-0177,CityOfChicago_Free,Rogers Park,41.831386,-87.868074,2023-02-16 10:56:29,2023-02-16 12:58:29,122,50.93,9a:de:62:75:9b:fb,USR-50617,user3689@email.com,10.8.197.253,60662
CHI-SESS-003690,CHI-HS-0217,CityOfChicago_Free,Loop,41.885499,-87.802188,2023-09-19 08:42:10,2023-09-19 10:36:10,114,547.66,82:71:31:ef:89:4e,USR-65135,user3690@email.com,10.52.253.216,60644
CHI-SESS-003691,CHI-HS-0157,CHI-FREE-WIFI,Wicker Park,42.019063,-87.775365,2023-02-24 10:21:17,2023-02-24 11:07:17,46,1453.74,9f:a3:cd:ed:63:84,USR-73309,user3691@email.com,10.186.126.232,60658
CHI-SESS-003692,CHI-HS-0164,CHI-FREE-WIFI,Hyde Park,42.0017,-87.564152,2024-06-18 02:28:03,2024-06-18 03:37:03,69,1028.29,c2:45:fa:06:9c:c6,USR-34474,user3692@email.com,10.5.129.66,60651
CHI-SESS-003693,CHI-HS-0198,CHI-FREE-WIFI,Lincoln Park,41.976553,-87.934338,2024-06-26 20:32:25,2024-06-26 22:50:25,138,1060.91,ea:09:42:97:a4:80,USR-57907,user3693@email.com,10.80.95.85,60654
CHI-SESS-003694,CHI-HS-0062,CHI-LINK,Boystown,41.672965,-87.809019,2024-07-28 15:53:05,2024-07-28 16:54:05,61,1492.27,67:3f:75:83:2f:ee,USR-52015,user3694@email.com,10.234.128.173,60641
CHI-SESS-003695,CHI-HS-0129,CHI-LINK,Grant Park,41.860118,-87.870824,2023-09-26 06:52:08,2023-09-26 08:19:08,87,1241.96,1c:ee:b0:9a:5a:c2,USR-75040,user3695@email.com,10.97.103.106,60661
CHI-SESS-003696,CHI-HS-0277,Chicago_Public_Wifi,Rogers Park,41.756594,-87.684463,2024-09-17 04:16:11,2024-09-17 05:52:11,96,1224.52,ef:11:3d:f4:86:ce,USR-99498,user3696@email.com,10.45.108.221,60676
CHI-SESS-003697,CHI-HS-0203,CHI-FREE-WIFI,Millennium Park,41.693622,-87.807968,2024-10-07 10:18:57,2024-10-07 11:42:57,84,42.39,db:ec:84:b8:11:15,USR-12005,user3697@email.com,10.143.26.182,60686
CHI-SESS-003698,CHI-HS-0065,CHI-LINK,Boystown,41.819153,-87.729685,2023-11-22 20:42:42,2023-11-22 22:16:42,94,413.86,7d:5c:be:e4:b3:07,USR-73291,user3698@email.com,10.116.94.234,60669
CHI-SESS-003699,CHI-HS-0117,CHI-LINK,Navy Pier,41.721512,-87.798984,2023-05-22 09:26:05,2023-05-22 11:57:05,151,1293.36,4d:8b:31:61:37:4e,USR-13600,user3699@email.com,10.165.190.77,60678
CHI-SESS-003700,CHI-HS-0132,CHI-LINK,Loop,41.989323,-87.599938,2023-01-24 01:50:36,2023-01-24 04:28:36,158,1447.57,3f:be:65:85:b1:1a,USR-35191,user3700@email.com,10.122.64.120,60680
CHI-SESS-003701,CHI-HS-0007,CHI-FREE-WIFI,Boystown,41.840192,-87.850059,2024-03-27 07:51:26,2024-03-27 08:52:26,61,38.19,8a:53:d7:22:c5:23,USR-84018,user3701@email.com,10.6.214.219,60660
CHI-SESS-003702,CHI-HS-0271,CHI-LINK,Millennium Park,41.657,-87.9196,2024-07-10 03:04:42,2024-07-10 04:21:42,77,1341.91,b8:ce:ed:49:c5:dd,USR-52848,user3702@email.com,10.254.108.102,60626
CHI-SESS-003703,CHI-HS-0220,CHI-LINK,Millennium Park,41.654359,-87.830349,2024-09-07 08:00:33,2024-09-07 09:14:33,74,993.59,ba:5f:13:ed:25:85,USR-32736,user3703@email.com,10.232.21.78,60691
CHI-SESS-003704,CHI-HS-0287,CHI-LINK,Pilsen,41.669016,-87.911956,2024-06-26 22:00:19,2024-06-26 23:33:19,93,1571.07,df:81:d1:63:76:b2,USR-88702,user3704@email.com,10.18.12.128,60688
CHI-SESS-003705,CHI-HS-0062,Chicago_Public_Wifi,Boystown,41.909384,-87.890221,2023-07-24 00:17:33,2023-07-24 00:48:33,31,1139.47,83:af:2b:70:90:41,USR-99694,user3705@email.com,10.121.79.213,60610
CHI-SESS-003706,CHI-HS-0035,Chicago_Public_Wifi,Rogers Park,41.656389,-87.670409,2024-09-15 06:05:40,2024-09-15 06:35:40,30,1083.67,43:b6:a5:bb:65:eb,USR-30916,user3706@email.com,10.32.185.34,60613
CHI-SESS-003707,CHI-HS-0147,CHI-FREE-WIFI,Navy Pier,41.863464,-87.603804,2023-06-23 16:42:26,2023-06-23 18:09:26,87,1191.53,7e:f7:33:dc:e2:43,USR-51729,user3707@email.com,10.117.168.193,60612
CHI-SESS-003708,CHI-HS-0146,CHI-FREE-WIFI,Grant Park,41.650913,-87.737148,2024-11-09 12:20:13,2024-11-09 14:16:13,116,1935.53,d4:45:14:5e:a2:45,USR-10563,user3708@email.com,10.127.255.86,60642
CHI-SESS-003709,CHI-HS-0087,CHI-FREE-WIFI,Navy Pier,41.673071,-87.539708,2023-06-06 02:53:17,2023-06-06 04:02:17,69,1555.13,50:7c:ff:24:99:40,USR-65454,user3709@email.com,10.255.107.40,60631
CHI-SESS-003710,CHI-HS-0196,Chicago_Public_Wifi,Rogers Park,41.685249,-87.696148,2024-12-04 03:07:51,2024-12-04 06:01:51,174,1296.17,b5:46:0d:0d:0f:b8,USR-43316,user3710@email.com,10.16.23.248,60669
CHI-SESS-003711,CHI-HS-0278,CityOfChicago_Free,Lincoln Park,41.834139,-87.654866,2024-09-18 07:18:36,2024-09-18 10:00:36,162,1109.04,4a:80:51:12:63:08,USR-13451,user3711@email.com,10.4.243.69,60686
CHI-SESS-003712,CHI-HS-0136,CityOfChicago_Free,Lincoln Park,41.844641,-87.66778,2023-04-18 18:55:45,2023-04-18 21:28:45,153,321.26,83:04:22:82:7b:b1,USR-67798,user3712@email.com,10.72.120.35,60663
CHI-SESS-003713,CHI-HS-0276,CHI-FREE-WIFI,Hyde Park,41.716238,-87.541469,2024-01-06 20:28:09,2024-01-06 21:09:09,41,126.17,65:12:d5:d0:a6:eb,USR-86733,user3713@email.com,10.134.151.149,60647
CHI-SESS-003714,CHI-HS-0233,Chicago_Public_Wifi,Lincoln Park,41.834739,-87.918998,2023-05-18 09:19:15,2023-05-18 11:04:15,105,1870.68,5f:6a:cd:56:fd:3c,USR-21482,user3714@email.com,10.254.25.120,60652
CHI-SESS-003715,CHI-HS-0149,Chicago_Public_Wifi,Grant Park,41.681621,-87.788602,2024-09-26 12:03:05,2024-09-26 14:31:05,148,244.65,fe:b1:57:b0:7f:a2,USR-22183,user3715@email.com,10.229.103.77,60667
CHI-SESS-003716,CHI-HS-0133,CHI-LINK,Navy Pier,41.748697,-87.804933,2024-03-13 06:34:48,2024-03-13 07:15:48,41,346.32,ee:b6:e4:4c:6d:7f,USR-34705,user3716@email.com,10.68.35.137,60640
CHI-SESS-003717,CHI-HS-0052,Chicago_Public_Wifi,Millennium Park,41.761895,-87.620011,2024-05-20 04:38:15,2024-05-20 06:57:15,139,1509.62,69:48:ac:79:1c:20,USR-23301,user3717@email.com,10.168.152.238,60697
CHI-SESS-003718,CHI-HS-0136,Chicago_Public_Wifi,Millennium Park,41.708407,-87.866024,2023-08-21 03:32:36,2023-08-21 05:07:36,95,1497.74,46:f2:8f:52:c0:ab,USR-85412,user3718@email.com,10.177.22.174,60616
CHI-SESS-003719,CHI-HS-0148,CHI-FREE-WIFI,Pilsen,41.857855,-87.915834,2023-01-24 03:45:55,2023-01-24 06:20:55,155,333.97,c6:fc:d5:3c:fb:ab,USR-58770,user3719@email.com,10.91.144.175,60650
CHI-SESS-003720,CHI-HS-0295,Chicago_Public_Wifi,Pilsen,41.925798,-87.85825,2023-11-16 08:05:03,2023-11-16 08:16:03,11,1457.85,ee:44:e0:4c:36:32,USR-52303,user3720@email.com,10.157.141.240,60650
CHI-SESS-003721,CHI-HS-0241,CityOfChicago_Free,Navy Pier,42.015145,-87.939102,2024-05-16 06:31:38,2024-05-16 07:51:38,80,1646.22,21:4d:1b:6d:0f:d9,USR-90020,user3721@email.com,10.200.16.120,60635
CHI-SESS-003722,CHI-HS-0010,CityOfChicago_Free,Lincoln Park,41.802399,-87.684415,2023-10-10 07:52:09,2023-10-10 10:20:09,148,1970.6,79:0a:d5:00:88:2d,USR-23575,user3722@email.com,10.157.175.211,60650
CHI-SESS-003723,CHI-HS-0215,Chicago_Public_Wifi,Grant Park,42.013174,-87.908178,2023-10-31 13:55:40,2023-10-31 15:46:40,111,1734.25,08:6d:de:82:45:45,USR-56557,user3723@email.com,10.173.53.212,60645
CHI-SESS-003724,CHI-HS-0286,CHI-LINK,Hyde Park,41.715998,-87.861571,2024-05-19 06:28:10,2024-05-19 08:09:10,101,405.25,85:9c:e0:3c:47:58,USR-75141,user3724@email.com,10.165.244.163,60659
CHI-SESS-003725,CHI-HS-0004,Chicago_Public_Wifi,Millennium Park,41.894572,-87.935255,2023-02-09 03:30:15,2023-02-09 06:23:15,173,1148.05,82:f1:fe:98:e2:28,USR-30572,user3725@email.com,10.77.6.169,60622
CHI-SESS-003726,CHI-HS-0293,CityOfChicago_Free,Millennium Park,41.741652,-87.82806,2024-11-30 08:52:36,2024-11-30 10:19:36,87,1525.93,12:18:07:74:e1:8e,USR-65830,user3726@email.com,10.108.182.25,60671
CHI-SESS-003727,CHI-HS-0244,Chicago_Public_Wifi,Pilsen,41.722127,-87.596989,2023-07-06 12:55:46,2023-07-06 14:34:46,99,1685.69,c1:45:9c:40:b5:bf,USR-83886,user3727@email.com,10.210.53.153,60688
CHI-SESS-003728,CHI-HS-0136,CHI-LINK,Hyde Park,41.757197,-87.787335,2023-11-22 17:06:57,2023-11-22 18:51:57,105,1254.45,26:69:74:73:8f:ae,USR-48347,user3728@email.com,10.245.170.96,60692
CHI-SESS-003729,CHI-HS-0243,Chicago_Public_Wifi,Rogers Park,41.978451,-87.905749,2023-08-29 10:25:25,2023-08-29 13:17:25,172,1530.36,93:d1:9e:ce:d3:5d,USR-16910,user3729@email.com,10.55.147.165,60675
CHI-SESS-003730,CHI-HS-0262,CHI-FREE-WIFI,Grant Park,41.967131,-87.724262,2024-12-18 08:39:03,2024-12-18 09:35:03,56,1434.49,f1:e1:ff:2d:2b:20,USR-52119,user3730@email.com,10.155.205.20,60687
CHI-SESS-003731,CHI-HS-0226,CityOfChicago_Free,Loop,41.660095,-87.678954,2024-04-29 08:25:27,2024-04-29 09:37:27,72,226.06,e6:e0:8a:a1:21:cc,USR-67848,user3731@email.com,10.117.181.24,60610
CHI-SESS-003732,CHI-HS-0045,CHI-LINK,Pilsen,41.892791,-87.934556,2023-06-12 00:46:27,2023-06-12 02:05:27,79,1396.27,86:07:23:d1:67:4a,USR-36405,user3732@email.com,10.111.15.48,60658
CHI-SESS-003733,CHI-HS-0242,CHI-FREE-WIFI,Rogers Park,41.911349,-87.704787,2024-08-23 21:44:26,2024-08-23 23:17:26,93,1379.82,7d:0f:69:e8:f7:a7,USR-43285,user3733@email.com,10.243.226.44,60629
CHI-SESS-003734,CHI-HS-0106,CityOfChicago_Free,Hyde Park,41.737908,-87.631462,2024-03-15 03:56:32,2024-03-15 04:23:32,27,281.32,5f:2c:aa:fc:02:35,USR-93237,user3734@email.com,10.134.245.32,60638
CHI-SESS-003735,CHI-HS-0291,CHI-FREE-WIFI,Wicker Park,41.642892,-87.928098,2023-08-01 22:29:12,2023-08-01 23:21:12,52,998.86,87:ad:39:ba:00:6b,USR-70644,user3735@email.com,10.67.86.9,60668
CHI-SESS-003736,CHI-HS-0177,Chicago_Public_Wifi,Navy Pier,41.923218,-87.562312,2024-07-23 04:15:29,2024-07-23 05:00:29,45,1079.81,66:3b:21:ca:15:50,USR-75213,user3736@email.com,10.47.223.102,60610
CHI-SESS-003737,CHI-HS-0085,CHI-FREE-WIFI,Navy Pier,42.01727,-87.591989,2024-04-17 14:47:24,2024-04-17 17:26:24,159,537.08,bb:4d:00:dc:e7:90,USR-55746,user3737@email.com,10.6.233.133,60636
CHI-SESS-003738,CHI-HS-0034,CityOfChicago_Free,Grant Park,41.779565,-87.749321,2024-06-06 07:34:19,2024-06-06 07:38:19,4,694.31,97:7c:1c:24:e7:e4,USR-35450,user3738@email.com,10.160.179.36,60634
CHI-SESS-003739,CHI-HS-0030,Chicago_Public_Wifi,Lincoln Park,41.854198,-87.822806,2024-11-26 00:54:34,2024-11-26 01:49:34,55,1188.47,19:57:d7:7e:a2:21,USR-35901,user3739@email.com,10.143.62.74,60653
CHI-SESS-003740,CHI-HS-0140,CHI-LINK,Boystown,41.670886,-87.539824,2024-05-10 07:30:57,2024-05-10 10:09:57,159,1981.98,80:1e:a8:1c:57:18,USR-89218,user3740@email.com,10.46.243.31,60640
CHI-SESS-003741,CHI-HS-0015,Chicago_Public_Wifi,Millennium Park,41.853655,-87.586593,2023-03-04 16:01:43,2023-03-04 17:41:43,100,44.77,d7:de:49:d5:10:a6,USR-70713,user3741@email.com,10.168.58.183,60624
CHI-SESS-003742,CHI-HS-0045,CHI-FREE-WIFI,Millennium Park,41.913924,-87.872565,2023-12-30 23:12:57,2023-12-31 01:04:57,112,1824.92,43:cb:f0:10:35:f5,USR-58526,user3742@email.com,10.95.14.121,60692
CHI-SESS-003743,CHI-HS-0091,CityOfChicago_Free,Grant Park,41.815796,-87.692404,2023-01-21 13:24:14,2023-01-21 14:22:14,58,1693.39,46:9d:22:a1:be:bd,USR-37815,user3743@email.com,10.253.80.156,60623
CHI-SESS-003744,CHI-HS-0269,CityOfChicago_Free,Wicker Park,41.673805,-87.784588,2023-04-24 09:42:20,2023-04-24 10:47:20,65,320.99,0e:5f:aa:5c:e5:86,USR-92541,user3744@email.com,10.34.160.229,60618
CHI-SESS-003745,CHI-HS-0097,CityOfChicago_Free,Loop,41.876074,-87.725159,2024-10-18 10:55:18,2024-10-18 13:33:18,158,1063.82,3e:9a:01:1a:3d:d1,USR-71397,user3745@email.com,10.136.213.41,60617
CHI-SESS-003746,CHI-HS-0204,CHI-LINK,Hyde Park,41.888725,-87.67621,2023-02-21 11:53:12,2023-02-21 14:25:12,152,1812.24,6b:5e:5c:a2:f7:52,USR-23268,user3746@email.com,10.106.114.19,60614
CHI-SESS-003747,CHI-HS-0240,Chicago_Public_Wifi,Lincoln Park,41.959426,-87.759867,2023-08-06 16:10:00,2023-08-06 17:54:00,104,696.62,c7:5a:34:0b:01:f4,USR-42829,user3747@email.com,10.254.102.71,60666
CHI-SESS-003748,CHI-HS-0223,CHI-FREE-WIFI,Pilsen,41.873261,-87.722194,2023-07-02 16:54:45,2023-07-02 18:04:45,70,864.93,f7:ff:08:a0:29:e3,USR-81511,user3748@email.com,10.186.81.17,60648
CHI-SESS-003749,CHI-HS-0291,CityOfChicago_Free,Lincoln Park,41.662712,-87.659439,2024-02-23 23:27:36,2024-02-24 01:28:36,121,74.21,28:00:cb:93:4b:98,USR-42081,user3749@email.com,10.191.22.79,60670
CHI-SESS-003750,CHI-HS-0073,CHI-FREE-WIFI,Pilsen,41.872069,-87.678397,2024-10-23 13:14:32,2024-10-23 15:15:32,121,624.0,ac:7f:b3:e5:42:46,USR-76046,user3750@email.com,10.127.39.28,60694
CHI-SESS-003751,CHI-HS-0168,CHI-LINK,Boystown,41.978196,-87.864401,2023-04-04 13:38:46,2023-04-04 13:51:46,13,728.57,bb:17:56:d4:4f:ed,USR-55257,user3751@email.com,10.103.239.88,60682
CHI-SESS-003752,CHI-HS-0083,Chicago_Public_Wifi,Grant Park,41.796023,-87.638521,2024-06-17 09:51:21,2024-06-17 12:28:21,157,407.32,2b:56:33:ff:be:7d,USR-43910,user3752@email.com,10.156.58.52,60650
CHI-SESS-003753,CHI-HS-0040,Chicago_Public_Wifi,Hyde Park,41.94016,-87.788635,2024-02-11 04:34:07,2024-02-11 05:09:07,35,1346.26,10:b2:1c:9a:14:ec,USR-32944,user3753@email.com,10.226.129.223,60652
CHI-SESS-003754,CHI-HS-0289,Chicago_Public_Wifi,Hyde Park,42.015497,-87.741815,2024-11-25 01:27:48,2024-11-25 02:49:48,82,994.53,28:08:20:06:83:e1,USR-66150,user3754@email.com,10.77.200.64,60650
CHI-SESS-003755,CHI-HS-0267,CityOfChicago_Free,Rogers Park,41.942398,-87.880291,2024-10-29 11:35:32,2024-10-29 14:25:32,170,1809.43,b1:14:63:64:1a:8f,USR-21561,user3755@email.com,10.250.116.242,60681
CHI-SESS-003756,CHI-HS-0034,CHI-FREE-WIFI,Boystown,41.727642,-87.642341,2023-07-13 00:56:33,2023-07-13 03:05:33,129,566.8,9f:9a:fb:b2:6b:f6,USR-89912,user3756@email.com,10.120.42.111,60613
CHI-SESS-003757,CHI-HS-0229,Chicago_Public_Wifi,Boystown,41.688611,-87.557553,2024-11-25 15:21:11,2024-11-25 17:36:11,135,1546.55,be:75:e6:43:e0:23,USR-62698,user3757@email.com,10.229.233.71,60616
CHI-SESS-003758,CHI-HS-0007,Chicago_Public_Wifi,Wicker Park,41.758826,-87.580291,2024-05-20 15:07:05,2024-05-20 15:28:05,21,314.4,d7:d7:3e:c1:2f:0e,USR-10953,user3758@email.com,10.170.201.236,60691
CHI-SESS-003759,CHI-HS-0251,CityOfChicago_Free,Rogers Park,42.012437,-87.562965,2023-03-26 14:48:24,2023-03-26 16:40:24,112,645.56,54:8f:8e:20:30:3a,USR-42445,user3759@email.com,10.158.80.131,60671
CHI-SESS-003760,CHI-HS-0024,Chicago_Public_Wifi,Navy Pier,41.852086,-87.848403,2023-11-29 09:34:13,2023-11-29 10:38:13,64,314.1,32:1b:04:10:ae:a9,USR-90008,user3760@email.com,10.230.18.27,60658
CHI-SESS-003761,CHI-HS-0214,CHI-LINK,Millennium Park,41.966968,-87.846439,2024-07-04 08:31:53,2024-07-04 09:59:53,88,1301.77,b2:50:86:da:59:ce,USR-56316,user3761@email.com,10.119.2.184,60622
CHI-SESS-003762,CHI-HS-0193,CityOfChicago_Free,Rogers Park,41.689165,-87.733532,2024-09-08 20:40:36,2024-09-08 20:51:36,11,860.19,ed:0b:b4:a8:34:f9,USR-12466,user3762@email.com,10.208.241.40,60691
CHI-SESS-003763,CHI-HS-0141,Chicago_Public_Wifi,Loop,41.995832,-87.665576,2024-12-23 15:22:21,2024-12-23 17:10:21,108,344.9,cc:24:8b:e8:94:2b,USR-93390,user3763@email.com,10.131.212.146,60667
CHI-SESS-003764,CHI-HS-0043,Chicago_Public_Wifi,Lincoln Park,41.693541,-87.551581,2024-04-02 00:57:52,2024-04-02 01:09:52,12,962.63,32:45:a5:25:22:f0,USR-57119,user3764@email.com,10.70.28.114,60623
CHI-SESS-003765,CHI-HS-0299,CityOfChicago_Free,Wicker Park,41.76181,-87.601599,2024-04-15 04:21:31,2024-04-15 04:40:31,19,986.77,97:ca:a5:3b:25:5f,USR-65428,user3765@email.com,10.216.118.56,60665
CHI-SESS-003766,CHI-HS-0280,CHI-LINK,Millennium Park,41.928973,-87.819022,2024-10-16 18:56:52,2024-10-16 19:00:52,4,1075.34,f7:d3:52:86:a1:8f,USR-54962,user3766@email.com,10.150.107.228,60655
CHI-SESS-003767,CHI-HS-0123,CHI-LINK,Pilsen,41.644221,-87.558399,2023-03-15 09:46:12,2023-03-15 12:06:12,140,49.4,22:b4:0f:4e:fa:aa,USR-58271,user3767@email.com,10.25.160.250,60615
CHI-SESS-003768,CHI-HS-0019,CityOfChicago_Free,Boystown,41.994226,-87.7075,2024-11-23 03:35:41,2024-11-23 04:41:41,66,1878.62,9c:cc:1a:b4:4a:6e,USR-82525,user3768@email.com,10.112.238.44,60689
CHI-SESS-003769,CHI-HS-0210,Chicago_Public_Wifi,Lincoln Park,41.7129,-87.557174,2024-08-19 02:32:14,2024-08-19 05:01:14,149,256.33,15:74:59:f6:a2:3f,USR-49888,user3769@email.com,10.72.96.215,60683
CHI-SESS-003770,CHI-HS-0047,CHI-FREE-WIFI,Millennium Park,41.873324,-87.874061,2023-05-19 07:10:02,2023-05-19 10:10:02,180,1821.48,7e:7a:03:12:a1:44,USR-48747,user3770@email.com,10.20.212.11,60638
CHI-SESS-003771,CHI-HS-0251,CityOfChicago_Free,Millennium Park,41.839889,-87.592828,2024-09-01 15:31:34,2024-09-01 16:14:34,43,166.14,a2:49:f1:9d:b8:24,USR-11437,user3771@email.com,10.76.144.173,60647
CHI-SESS-003772,CHI-HS-0021,CHI-LINK,Millennium Park,41.751355,-87.927061,2023-07-18 05:24:07,2023-07-18 06:09:07,45,1197.78,8c:58:d2:6a:1b:c3,USR-38093,user3772@email.com,10.195.153.74,60648
CHI-SESS-003773,CHI-HS-0230,CHI-LINK,Rogers Park,41.864156,-87.553179,2023-06-23 21:13:42,2023-06-23 23:12:42,119,698.54,72:ab:9c:db:9e:d2,USR-26161,user3773@email.com,10.117.170.82,60672
CHI-SESS-003774,CHI-HS-0049,CHI-LINK,Pilsen,41.99279,-87.854374,2024-10-31 09:43:38,2024-10-31 11:12:38,89,1531.16,cd:d9:15:78:9b:ac,USR-49970,user3774@email.com,10.238.193.123,60627
CHI-SESS-003775,CHI-HS-0290,CHI-FREE-WIFI,Navy Pier,41.885242,-87.735131,2023-05-20 17:49:30,2023-05-20 20:32:30,163,1631.64,60:3e:f5:69:17:f1,USR-89103,user3775@email.com,10.59.143.43,60698
CHI-SESS-003776,CHI-HS-0131,CityOfChicago_Free,Rogers Park,42.011801,-87.606974,2023-02-19 07:20:28,2023-02-19 09:20:28,120,1052.55,dd:52:ef:50:d4:e3,USR-34952,user3776@email.com,10.120.107.155,60682
CHI-SESS-003777,CHI-HS-0039,Chicago_Public_Wifi,Hyde Park,41.72504,-87.645845,2023-01-18 05:45:51,2023-01-18 07:01:51,76,1950.09,9f:e6:cd:63:79:a9,USR-95366,user3777@email.com,10.243.100.9,60641
CHI-SESS-003778,CHI-HS-0265,Chicago_Public_Wifi,Rogers Park,41.966164,-87.784991,2023-02-25 02:25:52,2023-02-25 04:50:52,145,8.75,e4:3f:56:cc:ea:2d,USR-63896,user3778@email.com,10.142.9.50,60641
CHI-SESS-003779,CHI-HS-0094,CityOfChicago_Free,Rogers Park,41.677166,-87.704566,2024-08-07 20:55:32,2024-08-07 21:41:32,46,1552.13,8c:21:ea:9a:4d:c3,USR-77774,user3779@email.com,10.181.111.133,60611
CHI-SESS-003780,CHI-HS-0057,CHI-LINK,Boystown,41.887908,-87.708032,2024-03-22 17:25:58,2024-03-22 17:31:58,6,1390.97,ce:29:00:f0:8f:4c,USR-91406,user3780@email.com,10.201.112.38,60647
CHI-SESS-003781,CHI-HS-0142,Chicago_Public_Wifi,Pilsen,41.643858,-87.888103,2023-09-17 08:39:00,2023-09-17 10:44:00,125,272.43,69:b9:50:d5:d6:0c,USR-82495,user3781@email.com,10.98.95.195,60653
CHI-SESS-003782,CHI-HS-0077,CHI-LINK,Loop,41.828957,-87.710845,2023-01-11 02:26:21,2023-01-11 05:19:21,173,1120.76,42:5b:6f:f8:da:53,USR-84167,user3782@email.com,10.240.142.152,60661
CHI-SESS-003783,CHI-HS-0250,CityOfChicago_Free,Rogers Park,41.813417,-87.657505,2024-01-27 03:46:22,2024-01-27 05:52:22,126,1134.57,c2:72:d9:f9:26:be,USR-96697,user3783@email.com,10.247.78.105,60687
CHI-SESS-003784,CHI-HS-0001,CHI-FREE-WIFI,Millennium Park,41.862898,-87.765621,2024-06-22 15:31:27,2024-06-22 17:47:27,136,1125.59,69:3c:70:e0:44:d8,USR-35510,user3784@email.com,10.71.243.95,60685
CHI-SESS-003785,CHI-HS-0127,Chicago_Public_Wifi,Loop,41.650124,-87.636696,2023-11-21 23:39:06,2023-11-22 01:03:06,84,259.17,8a:d2:73:28:63:bc,USR-41851,user3785@email.com,10.243.140.69,60626
CHI-SESS-003786,CHI-HS-0108,CHI-FREE-WIFI,Rogers Park,42.002399,-87.600241,2023-06-09 04:49:21,2023-06-09 05:39:21,50,95.74,03:d5:2a:1c:b0:54,USR-56468,user3786@email.com,10.225.213.113,60683
CHI-SESS-003787,CHI-HS-0213,CHI-FREE-WIFI,Loop,41.987522,-87.725342,2024-12-28 08:45:13,2024-12-28 09:35:13,50,827.54,45:05:35:7c:1f:fe,USR-28812,user3787@email.com,10.242.6.241,60643
CHI-SESS-003788,CHI-HS-0243,CHI-FREE-WIFI,Lincoln Park,42.011415,-87.681876,2023-02-08 13:21:51,2023-02-08 15:06:51,105,864.12,36:e3:8f:ad:40:9d,USR-83453,user3788@email.com,10.9.40.202,60667
CHI-SESS-003789,CHI-HS-0172,Chicago_Public_Wifi,Rogers Park,41.948772,-87.638602,2023-12-27 21:44:05,2023-12-27 23:39:05,115,364.44,5c:c7:9f:4f:3a:d6,USR-74946,user3789@email.com,10.227.252.173,60693
CHI-SESS-003790,CHI-HS-0292,CHI-LINK,Boystown,41.928377,-87.616778,2024-08-08 06:18:37,2024-08-08 09:12:37,174,1168.48,6b:9b:95:d1:23:40,USR-51979,user3790@email.com,10.135.101.240,60623
CHI-SESS-003791,CHI-HS-0294,CityOfChicago_Free,Wicker Park,41.812774,-87.552168,2023-05-24 17:52:42,2023-05-24 20:43:42,171,1782.23,c6:af:c9:43:a5:0a,USR-54486,user3791@email.com,10.118.45.50,60644
CHI-SESS-003792,CHI-HS-0101,CHI-FREE-WIFI,Loop,41.768793,-87.708186,2024-04-23 08:57:29,2024-04-23 11:12:29,135,1647.23,16:5b:d9:57:77:a6,USR-59664,user3792@email.com,10.110.34.77,60692
CHI-SESS-003793,CHI-HS-0261,CHI-LINK,Rogers Park,41.641201,-87.672313,2023-08-16 15:37:35,2023-08-16 18:05:35,148,611.19,04:ad:fe:96:a9:25,USR-78742,user3793@email.com,10.30.139.153,60680
CHI-SESS-003794,CHI-HS-0040,CHI-LINK,Loop,41.8342,-87.657539,2023-05-08 04:12:53,2023-05-08 05:16:53,64,1844.19,a8:b6:83:fa:69:69,USR-38862,user3794@email.com,10.95.242.173,60654
CHI-SESS-003795,CHI-HS-0124,CHI-LINK,Pilsen,41.893493,-87.579387,2024-01-27 22:32:07,2024-01-28 00:32:07,120,282.13,c3:33:ba:1c:c5:8e,USR-93382,user3795@email.com,10.250.182.113,60613
CHI-SESS-003796,CHI-HS-0274,Chicago_Public_Wifi,Loop,41.675903,-87.865688,2024-01-30 19:25:19,2024-01-30 21:30:19,125,874.57,42:6c:df:15:50:1a,USR-44678,user3796@email.com,10.89.211.146,60686
CHI-SESS-003797,CHI-HS-0085,CHI-FREE-WIFI,Wicker Park,41.645531,-87.823763,2024-10-14 12:33:45,2024-10-14 14:44:45,131,898.34,fa:5f:ee:9a:f8:f0,USR-66503,user3797@email.com,10.190.73.200,60616
CHI-SESS-003798,CHI-HS-0073,CityOfChicago_Free,Hyde Park,41.989067,-87.548898,2023-10-14 07:09:22,2023-10-14 07:46:22,37,1618.39,60:01:47:d9:3e:49,USR-16461,user3798@email.com,10.122.225.237,60694
CHI-SESS-003799,CHI-HS-0138,CHI-LINK,Pilsen,41.717031,-87.628923,2024-09-09 01:14:01,2024-09-09 03:12:01,118,400.88,ed:31:07:1f:1c:0c,USR-24847,user3799@email.com,10.185.175.91,60639
